gid	parA_rep1	parA_rep2	parA_rep3	parB_rep1	parB_rep2	parB_rep3	hybA_rep1	hybA_rep2	hybA_rep3	hybB_rep1	hybB_rep2	hybB_rep3
Zm00001d016977	369	460	381	221	241	242	48	30	35	65	43	43
Zm00001d016979	972	713	853	818	1195	1105	185	218	163	268	266	227
Zm00001d016980	240	207	159	133	176	120	14	8	3	6	20	5
Zm00001d016982	827	665	585	403	79	126	68	27	53	30	6	17
Zm00001d016999	652	245	418	389	635	570	8	5	11	6	12	7
Zm00001d017000	1636	1227	1435	2073	2354	2377	118	112	105	159	136	136
Zm00001d017019	61	220	126	1173	713	1806	250	35	30	441	54	100
Zm00001d017026	1506	1386	1460	1301	1436	1421	211	144	179	127	123	137
Zm00001d017029	1720	1514	1981	2345	1716	2426	354	265	289	346	244	271
Zm00001d017030	957	505	628	491	521	467	29	33	59	55	34	54
Zm00001d017032	156	789	538	456	1269	624	49	90	31	198	209	81
Zm00001d017036	9876	7886	12870	20890	17855	24234	2343	1750	1639	2728	1885	1894
Zm00001d017047	7368	5127	5386	3991	4795	3878	771	890	1046	657	896	705
Zm00001d017049	712	574	718	320	334	309	32	43	39	11	14	16
Zm00001d017053	987	967	780	615	660	576	19	14	23	31	6	15
Zm00001d017067	873	689	734	597	768	679	150	136	119	141	145	89
Zm00001d017077	119	392	647	449	237	205	8	35	42	2	16	21
Zm00001d017089	162	108	169	78	170	99	4	6	4	7	7	5
Zm00001d017094	1018	877	755	738	783	737	90	68	85	69	55	41
Zm00001d017096	4453	5187	4866	4394	3700	2980	1698	1683	1415	1164	1118	978
Zm00001d017099	565	557	543	631	713	579	98	112	96	97	95	99
Zm00001d017100	1100	1272	1007	823	837	796	202	202	301	196	179	221
Zm00001d017106	6962	6622	7221	6984	6516	7317	686	604	496	823	725	556
Zm00001d017111	787	613	363	199	542	326	67	19	60	15	3	12
Zm00001d017113	2929	2559	3278	3997	2675	3488	69	28	25	79	49	29
Zm00001d017114	1266	780	1145	439	504	443	78	55	93	67	53	58
Zm00001d017117	8230	6712	6937	4585	5770	5170	605	1312	1425	481	790	810
Zm00001d017119	5133	6904	8213	10430	10439	10653	673	703	513	758	759	495
Zm00001d017120	3607	3912	3890	2641	3033	2756	1982	1925	1772	916	978	841
Zm00001d017121	40011	19148	14590	6690	14873	8209	349	963	1262	380	526	1046
Zm00001d017126	3800	3239	3371	3883	3109	3909	87	82	77	65	59	68
Zm00001d017128	1812	1247	1563	1337	1545	1350	131	84	97	129	87	139
Zm00001d017129	1137	1062	1149	34	46	29	18	12	19	19	13	20
Zm00001d017131	650	404	382	502	587	518	51	37	78	48	43	61
Zm00001d017165	1111	780	1006	628	656	639	64	63	60	49	36	37
Zm00001d017166	579	342	456	1078	827	1172	7	10	9	19	27	26
Zm00001d017167	776	632	1088	724	850	803	51	48	33	49	41	21
Zm00001d017168	4645	905	600	294	748	307	35	16	115	36	27	88
Zm00001d017169	2741	3206	2594	1631	1677	1611	83	86	114	53	55	58
Zm00001d017171	698	359	468	294	374	319	14	29	19	32	22	29
Zm00001d017176	492	404	378	352	351	219	7	19	31	8	6	6
Zm00001d017185	2909	1653	1932	1288	1717	1416	116	138	220	70	104	132
Zm00001d017186	4493	6423	4514	7626	5265	6751	607	398	410	536	356	345
Zm00001d017187	740	435	513	486	574	601	3	39	11	9	14	8
Zm00001d017197	4718	2864	3362	2944	3277	3034	389	400	509	339	320	386
Zm00001d017203	3162	1450	1875	3914	2891	3959	132	93	179	145	120	211
Zm00001d017204	3325	3811	1668	1868	1005	1051	38	33	54	46	39	61
Zm00001d017213	2143	1914	3157	1253	1133	1412	146	224	120	55	62	55
Zm00001d017216	1865	850	1305	1103	1220	1104	17	25	37	11	18	21
Zm00001d017251	614	349	363	74	71	135	53	24	124	34	15	102
Zm00001d017261	3000	2951	2806	3365	2643	2825	20	13	7	19	13	14
Zm00001d017270	996	271	264	167	221	199	6	26	70	12	26	44
Zm00001d017271	31662	46762	38971	43101	51057	47866	25	26	16	21	21	8
Zm00001d017274	46739	82053	57751	37795	28016	30200	1148	1981	564	443	414	150
Zm00001d017275	14569	35513	17160	36468	21761	21152	1051	1034	513	731	736	368
Zm00001d017282	680	1725	1020	3336	2843	2927	152	188	69	145	159	65
Zm00001d017284	384	650	505	771	316	732	38	29	9	16	12	8
Zm00001d017296	711	593	685	953	654	1211	28	21	16	16	14	13
Zm00001d017303	1385	846	1395	887	1009	983	82	73	60	45	33	39
Zm00001d017308	2699	1423	2276	1482	1568	1380	184	167	142	115	79	89
Zm00001d017331	1062	989	1074	1013	1195	969	13	10	12	7	10	10
Zm00001d017345	1542	1784	1594	1460	1171	1362	73	82	48	59	54	49
Zm00001d017351	739	517	516	326	418	369	69	52	78	28	28	40
Zm00001d017352	1700	1175	1701	1125	1591	1205	275	291	280	144	159	164
Zm00001d017361	375	212	263	76	134	90	10	6	31	8	9	16
Zm00001d017363	660	427	482	375	465	422	30	17	51	24	17	39
Zm00001d017371	746	542	608	574	472	511	9	13	14	8	15	13
Zm00001d017373	1787	1392	1335	1443	976	1185	37	21	34	24	9	25
Zm00001d017383	1706	2307	3202	7465	2801	5079	516	295	385	609	508	431
Zm00001d017384	2121	1784	2107	2430	2407	2171	48	36	35	46	52	34
Zm00001d017395	630	380	575	175	218	167	29	37	19	14	10	16
Zm00001d017398	5970	5414	6125	5771	6346	6378	374	391	347	364	330	259
Zm00001d017401	4855	4456	3163	3370	3235	3273	192	177	138	108	96	73
Zm00001d017403	570	922	800	1299	1069	927	34	51	31	31	35	21
Zm00001d017409	792	769	1073	718	1250	946	46	41	27	31	32	22
Zm00001d017417	828	838	992	638	1004	844	27	18	13	18	20	9
Zm00001d017418	4876	5867	5505	8048	8158	7800	352	420	257	302	355	257
Zm00001d017429	570	1544	1228	568	329	294	101	85	86	28	18	19
Zm00001d017432	406	216	353	279	396	355	41	17	14	32	11	14
Zm00001d017435	242	185	343	367	561	440	65	86	61	38	46	33
Zm00001d017438	1582	566	470	528	526	1085	136	63	219	102	57	161
Zm00001d017445	2246	1897	2202	1185	1836	1420	212	227	226	137	136	147
Zm00001d017449	1236	445	481	387	588	408	57	18	140	38	26	83
Zm00001d017454	1395	2609	2652	5632	8599	7205	530	479	591	540	519	549
Zm00001d017456	6134	7163	6617	10003	7015	8238	798	595	428	948	812	739
Zm00001d017457	1711	1177	1810	2716	1384	2209	157	103	42	55	41	26
Zm00001d017458	907	935	1145	874	950	858	232	195	248	170	99	161
Zm00001d017459	923	687	743	1169	1151	1200	97	60	74	104	129	117
Zm00001d017460	252	93	156	191	288	206	21	8	13	35	24	12
Zm00001d017467	5288	2525	2743	2359	3303	2537	581	447	869	590	562	736
Zm00001d017468	2488	2145	2531	1900	2333	2114	246	257	241	168	213	179
Zm00001d017472	1794	1588	2067	1638	1985	1880	17	22	13	10	3	9
Zm00001d017473	655	725	726	778	756	891	50	76	41	39	45	33
Zm00001d017477	336	902	567	2435	944	1767	22	34	3	9	10	5
Zm00001d017494	509	789	1406	2740	9944	4273	447	286	19	78	50	4
Zm00001d017495	7152	9650	11172	26481	37594	21398	2288	2761	306	1154	1570	198
Zm00001d017501	1057	842	911	991	1058	993	96	64	75	61	54	49
Zm00001d017512	465	293	317	609	706	617	39	42	36	60	58	59
Zm00001d017523	1172	1006	1065	1003	1031	998	22	26	31	20	31	30
Zm00001d017525	1666	1622	1643	1098	1129	1060	49	38	17	35	22	22
Zm00001d017528	692	369	366	146	109	126	4	19	13	4	4	3
Zm00001d017529	1730	1703	1556	969	1033	930	161	132	117	75	78	66
Zm00001d017535	60	54	64	122	117	182	26	11	12	18	12	6
Zm00001d017536	3840	3265	4569	3957	4243	4532	55	119	59	50	65	29
Zm00001d017539	2801	755	2322	3497	924	3821	267	87	243	234	57	159
Zm00001d017540	304	147	224	204	245	243	12	21	25	10	25	14
Zm00001d017544	1158	813	821	511	720	516	43	66	32	28	55	23
Zm00001d017545	2194	757	552	63	122	67	49	66	61	38	55	39
Zm00001d017547	7663	5862	8176	33233	8980	16197	64	28	10	53	18	18
Zm00001d017550	325	200	285	281	411	357	73	52	65	87	42	100
Zm00001d017553	707	216	312	202	410	322	19	19	49	34	24	37
Zm00001d017555	4436	3166	3182	2111	2677	2448	17	24	36	24	20	27
Zm00001d017557	3700	3422	5062	2174	2504	2056	1554	1408	965	677	588	492
Zm00001d017558	249	228	216	177	211	192	22	10	19	22	10	25
Zm00001d017560	2999	1551	1432	771	802	909	12	15	20	10	8	8
Zm00001d017568	3728	3274	2880	4369	3703	4006	35	38	25	16	31	30
Zm00001d017574	1132	1129	1263	865	846	888	97	35	73	48	40	59
Zm00001d017612	549	488	633	833	330	514	265	79	64	137	50	43
Zm00001d017613	1811	2386	2708	2772	3313	3015	430	312	197	423	333	221
Zm00001d017649	545	294	498	536	329	431	18	13	24	9	13	13
Zm00001d017651	1270	1408	1452	1443	1292	1316	215	165	106	120	148	108
Zm00001d017654	1761	1494	1859	1478	1994	1793	300	308	273	217	216	172
Zm00001d017670	275	136	180	282	411	366	10	7	4	9	7	7
Zm00001d017700	688	489	679	1247	954	1161	76	70	53	53	53	35
Zm00001d017703	1076	585	670	458	592	544	136	95	203	85	59	94
Zm00001d017704	4840	5975	5122	3466	3703	3705	365	367	296	277	262	243
Zm00001d017707	2747	820	1081	955	1101	939	93	106	200	58	39	85
Zm00001d017708	899	950	1057	592	823	802	202	238	192	108	110	102
Zm00001d017709	1118	1235	1481	1009	1440	1362	84	75	29	39	33	14
Zm00001d017721	1147	1042	1234	1011	1085	1025	141	138	131	115	111	99
Zm00001d017729	8292	6728	7679	6072	7909	6817	1481	1575	1609	459	456	466
Zm00001d017787	1920	1541	1848	2497	3240	2913	210	174	213	155	151	131
Zm00001d017790	1459	833	937	927	1323	1102	77	92	80	122	142	133
Zm00001d017791	1874	1171	1104	1162	1154	1151	129	103	108	97	65	73
Zm00001d017793	2484	2306	2370	2330	2288	2271	114	120	109	119	113	119
Zm00001d017798	822	511	708	1222	1283	1313	100	58	92	129	105	154
Zm00001d017801	40	74	81	253	137	101	147	124	97	104	102	89
Zm00001d017802	2287	1456	1919	1474	1774	1547	196	186	164	171	139	139
Zm00001d017808	1503	799	1184	823	1011	871	128	138	154	110	82	108
Zm00001d017809	3886	3298	3747	3229	3894	3812	564	571	393	547	692	381
Zm00001d017810	1295	1290	1642	582	634	540	155	132	129	68	81	95
Zm00001d017811	472	242	293	199	286	232	17	11	31	12	8	19
Zm00001d017812	434	294	395	411	466	429	55	60	47	69	68	71
Zm00001d017817	86	12	14	79	120	79	2	1	12	8	9	18
Zm00001d017818	5768	3796	5100	3711	4901	4261	172	136	183	56	66	54
Zm00001d017820	469	793	504	2073	1482	1526	55	27	12	68	76	25
Zm00001d017823	1605	1252	1396	1106	1391	1308	13	20	14	6	5	6
Zm00001d017829	779	527	660	634	722	745	16	11	24	10	17	10
Zm00001d017830	7405	8576	9497	2279	4842	3686	248	297	198	133	177	113
Zm00001d017832	1233	1145	1128	1091	1043	1043	92	85	84	47	59	64
Zm00001d017833	2913	2484	2911	1392	1725	1534	697	407	752	441	228	478
Zm00001d017836	1377	1790	1464	1108	1397	1270	345	328	269	261	257	203
Zm00001d017840	9583	10452	7807	4798	6056	5099	999	868	978	619	563	643
Zm00001d017847	6910	8146	7336	5657	6874	6056	338	414	370	148	193	138
Zm00001d017848	1274	652	951	641	663	713	35	36	33	20	39	30
Zm00001d017850	20544	22693	24501	9070	11116	9279	3041	3910	2531	1317	1701	1369
Zm00001d017857	43936	60769	40500	38739	39043	37415	7600	9346	7844	7724	9330	6968
Zm00001d017859	1498	1157	1250	881	582	893	148	140	146	83	48	62
Zm00001d017860	1891	1250	1782	973	953	931	331	266	235	134	127	110
Zm00001d017861	138	140	210	28	75	43	31	31	6	6	8	3
Zm00001d017862	614	572	505	554	557	537	60	31	47	46	17	42
Zm00001d017863	748	276	507	248	561	443	20	16	30	22	14	25
Zm00001d017864	95	60	99	783	486	865	29	10	16	94	57	70
Zm00001d017876	2590	2545	2530	2896	2085	2400	347	243	280	216	141	181
Zm00001d017877	4544	5796	5726	2666	3430	3233	195	200	154	135	115	88
Zm00001d017880	2541	1487	2641	3750	4877	4410	625	452	534	1024	625	736
Zm00001d017881	1299	969	1119	1258	1672	1625	31	33	29	35	49	22
Zm00001d017882	3560	3910	3999	3535	4082	3908	286	257	238	191	190	161
Zm00001d017883	5861	4174	4766	3787	4116	4098	1038	1139	1378	880	941	908
Zm00001d017887	2430	1357	1702	2008	1668	1656	256	438	574	256	440	529
Zm00001d017890	1794	1687	2048	2217	2892	2553	142	123	99	230	194	176
Zm00001d017894	468	394	420	479	393	457	16	42	24	20	41	37
Zm00001d017895	591	466	598	540	782	744	74	59	96	100	76	60
Zm00001d017900	113	73	179	727	556	971	13	18	15	50	35	34
Zm00001d017905	1517	1697	1919	1394	1687	1569	216	237	148	175	143	107
Zm00001d017908	1905	2613	2789	12264	2752	6807	112	29	46	65	24	20
Zm00001d017914	2566	1612	1990	1592	1902	1585	110	180	244	39	50	63
Zm00001d017915	1000	745	700	601	611	627	93	104	133	70	74	73
Zm00001d017920	737	886	542	644	686	549	17	29	11	5	12	14
Zm00001d017925	1961	1354	2127	1406	1062	1243	245	222	163	211	187	118
Zm00001d017930	323	128	172	121	171	154	7	1	9	4	7	8
Zm00001d017937	186	155	190	502	597	524	32	57	41	96	100	73
Zm00001d017945	1224	1064	1174	887	1019	1081	444	479	493	284	336	326
Zm00001d017946	3621	2288	3558	2383	2546	2579	276	320	274	183	167	151
Zm00001d017951	1243	1637	1616	1131	1569	1293	158	103	60	65	38	11
Zm00001d017952	3273	776	760	189	387	192	153	116	984	31	26	253
Zm00001d017953	4446	3815	5754	3717	4354	4035	1689	1493	1468	563	531	503
Zm00001d017956	1481	996	1049	619	901	796	46	31	45	19	20	23
Zm00001d017957	1686	1364	1372	885	984	947	277	218	284	176	129	156
Zm00001d017958	1026	1069	1315	3003	3426	3182	106	116	84	206	172	90
Zm00001d017959	1109	715	980	621	514	675	44	32	103	33	29	52
Zm00001d017960	864	481	760	510	794	597	21	37	53	12	14	15
Zm00001d017961	6758	4879	6225	6088	4018	4218	414	320	402	329	296	315
Zm00001d017966	3602	2442	2941	1290	1642	1432	217	267	241	130	131	126
Zm00001d017967	1256	884	991	771	984	761	58	113	175	75	106	133
Zm00001d017968	164	28	115	7	17	29	16	34	42	15	17	20
Zm00001d017977	4471	5265	5949	5042	4136	4853	335	308	342	200	155	148
Zm00001d017979	4603	6235	5713	6347	5854	6413	46	53	33	34	26	25
Zm00001d017984	1908	2148	2107	4815	1463	2941	311	198	239	205	114	126
Zm00001d017985	3808	4110	3702	2330	3041	2732	408	375	276	239	210	119
Zm00001d017987	2041	2370	2208	7355	4845	5924	181	314	168	216	340	196
Zm00001d017997	840	713	843	506	759	662	70	88	37	45	39	32
Zm00001d017998	555	1245	1142	817	1645	957	58	82	29	23	41	12
Zm00001d018001	7139	3198	3873	4542	3246	4055	188	71	158	74	65	88
Zm00001d018004	3133	3253	3957	4112	4271	4412	432	367	425	229	182	188
Zm00001d018005	2427	1563	1850	1135	1432	1254	405	419	479	161	135	142
Zm00001d018017	359	221	400	328	282	342	3	4	4	5	4	4
Zm00001d018025	2367	2177	2491	1902	2417	2247	45	33	23	27	30	17
Zm00001d018031	2178	1247	1297	3916	3553	3913	159	132	92	122	113	58
Zm00001d018032	1280	1348	2024	1652	2114	2140	157	137	112	59	73	49
Zm00001d018040	2562	2317	2179	2221	2421	2360	54	42	53	41	51	46
Zm00001d018043	1683	1672	1441	1359	1305	1318	10	5	4	14	13	10
Zm00001d018057	816	831	891	896	779	862	97	123	108	85	94	77
Zm00001d018060	2722	2245	2691	1722	2166	2082	151	187	192	122	99	112
Zm00001d018061	1549	2254	1489	1829	1426	1745	64	69	95	44	21	14
Zm00001d018070	601	462	506	427	468	476	62	73	83	44	48	49
Zm00001d018072	646	1105	1082	766	647	708	144	103	74	61	48	28
Zm00001d018074	851	494	701	478	438	481	39	44	87	22	37	43
Zm00001d018076	1792	919	1443	497	198	347	73	52	4	13	10	5
Zm00001d018081	1681	1389	1881	5431	3021	4577	520	392	334	270	202	165
Zm00001d018085	237	286	290	144	224	152	115	127	109	36	39	40
Zm00001d018090	21480	31136	30320	19749	20324	19760	2144	2238	1257	564	678	384
Zm00001d018096	215	185	187	48	78	75	13	17	22	8	5	8
Zm00001d018098	892	283	572	551	624	544	52	29	83	31	25	35
Zm00001d018099	2372	1784	2248	1278	1596	1515	116	146	123	100	130	131
Zm00001d018103	1174	1262	1326	3139	1075	3132	132	53	80	85	42	53
Zm00001d018111	3982	4092	4487	4611	4688	4758	518	405	324	214	163	135
Zm00001d018112	3498	2805	2486	1675	1809	1490	171	120	161	166	121	209
Zm00001d018113	1991	2519	2672	2464	2530	2349	100	120	73	40	53	46
Zm00001d018119	1803	764	504	612	394	724	25	19	49	8	12	18
Zm00001d018122	285	201	424	2607	777	2488	33	10	8	44	18	36
Zm00001d018126	1151	1052	1183	536	692	638	187	145	125	60	50	41
Zm00001d018127	699	382	367	411	731	647	15	20	24	10	18	18
Zm00001d018141	1079	592	789	595	536	513	91	103	121	52	44	50
Zm00001d018144	2413	2565	2434	1576	2042	1752	350	387	326	183	159	132
Zm00001d018145	4756	2455	3185	3120	3012	3165	263	291	357	148	133	153
Zm00001d018146	1811	1578	1492	1188	1436	1272	143	120	194	73	56	67
Zm00001d018147	5685	3204	3861	3166	3958	3403	383	461	618	129	150	184
Zm00001d018148	901	404	698	409	461	421	31	25	32	12	14	10
Zm00001d018149	602	504	441	699	522	470	54	56	42	31	32	30
Zm00001d018155	92	101	215	491	457	653	20	19	8	44	51	11
Zm00001d018156	228	261	311	208	231	200	14	19	16	14	19	13
Zm00001d018161	189	500	264	239	110	114	1	16	5	11	13	8
Zm00001d018177	2452	1188	1536	1130	1455	1407	124	133	146	73	65	82
Zm00001d018178	690	414	626	930	285	1148	68	2	6	38	6	2
Zm00001d018179	2682	2719	3112	2283	1695	1991	665	478	365	256	249	228
Zm00001d018180	2056	1620	1747	1257	1272	1370	335	246	286	174	165	136
Zm00001d018194	1833	903	745	565	660	588	126	84	154	83	81	107
Zm00001d018197	1534	721	942	670	889	783	50	35	65	16	12	10
Zm00001d018199	2719	1229	1841	1236	1316	1424	181	175	267	109	96	165
Zm00001d018204	1125	1295	943	1104	832	913	143	146	154	76	55	77
Zm00001d018214	3963	1222	2885	4149	1673	4003	443	196	370	247	92	162
Zm00001d018243	837	493	682	477	805	598	90	103	100	130	112	92
Zm00001d018255	626	633	871	311	321	304	6	7	4	4	2	7
Zm00001d018258	1965	1393	1935	1571	1569	1523	150	105	126	137	95	97
Zm00001d018259	460	464	510	418	523	467	85	108	60	80	117	71
Zm00001d018277	4256	8721	6033	7716	6266	6378	86	143	96	38	53	26
Zm00001d018278	1999	3289	2614	5105	3935	3790	252	277	169	133	145	99
Zm00001d018280	328	155	129	154	158	127	9	2	20	9	9	11
Zm00001d018282	1412	1507	1639	216	297	234	200	122	198	31	24	38
Zm00001d018286	347	232	321	198	166	200	106	63	74	66	35	77
Zm00001d018287	964	577	882	722	615	634	99	89	97	46	49	81
Zm00001d018295	2428	1055	1523	1219	1491	1231	35	43	62	50	36	33
Zm00001d018297	1100	892	1015	1920	1313	1656	113	99	70	193	155	122
Zm00001d018298	809	453	492	1138	391	554	85	54	60	45	28	51
Zm00001d018309	8043	5992	6405	6655	7490	7214	544	513	565	262	269	288
Zm00001d018316	2134	1819	2575	1873	2026	1994	148	117	130	99	93	99
Zm00001d018318	4231	2186	4363	3373	3369	4029	720	574	843	193	143	194
Zm00001d018325	738	620	688	1043	626	675	89	97	61	89	79	68
Zm00001d018326	492	312	398	1403	353	719	95	64	23	40	77	40
Zm00001d018328	3958	3367	3167	3248	3119	2999	66	60	83	52	49	69
Zm00001d018333	2227	2735	2478	3364	2413	3050	163	154	92	149	121	62
Zm00001d018334	464	388	345	224	320	264	92	81	81	38	54	42
Zm00001d018336	467	991	872	533	936	611	178	127	108	174	156	93
Zm00001d018337	1074	738	664	567	694	568	122	138	181	96	86	93
Zm00001d018339	2053	2127	2118	2796	2250	2458	179	146	141	182	171	164
Zm00001d018341	1230	635	777	815	1001	819	107	129	233	173	155	231
Zm00001d018342	876	905	723	2337	533	1732	129	12	39	88	10	20
Zm00001d018344	111	108	111	204	252	271	28	17	18	56	28	29
Zm00001d018349	2466	1594	1711	2026	2200	2214	177	208	252	138	145	174
Zm00001d018350	1443	1744	1906	3443	2055	2806	265	162	147	153	125	108
Zm00001d018356	281	96	220	156	84	175	7	4	8	4	4	2
Zm00001d018359	8776	5968	7017	8029	7447	7618	554	638	837	289	339	351
Zm00001d018360	1035	736	817	724	901	847	102	117	136	126	135	164
Zm00001d018362	302	46	50	561	529	570	2	2	56	6	8	90
Zm00001d018363	6115	6333	7166	1462	1835	1547	658	529	432	218	174	122
Zm00001d018364	786	740	891	197	380	331	45	14	77	31	8	24
Zm00001d018365	2984	2381	3240	2862	3414	3191	83	98	157	59	66	80
Zm00001d018366	719	287	371	261	395	329	48	62	142	95	57	148
Zm00001d018370	6932	5077	5952	4603	6234	5456	1094	1138	1219	1061	1031	1038
Zm00001d018371	1059	684	1158	920	1042	1039	108	60	99	100	66	132
Zm00001d018377	1255	707	774	502	581	447	25	27	46	15	13	17
Zm00001d018380	435	257	223	360	546	485	101	78	82	62	58	52
Zm00001d018382	3459	2590	3091	2772	2818	2791	122	194	225	128	134	166
Zm00001d018383	6325	5602	5544	3959	4950	3918	471	575	522	357	385	293
Zm00001d018384	2598	1770	4346	888	4832	2500	74	137	102	69	133	109
Zm00001d018386	4223	1545	1302	2033	2121	1834	31	59	175	49	50	67
Zm00001d018391	740	464	660	575	678	716	15	14	34	9	6	20
Zm00001d018392	990	412	655	383	534	471	88	87	117	66	38	78
Zm00001d018393	165	218	261	304	259	332	25	33	29	28	16	20
Zm00001d018394	487	784	559	358	332	239	33	37	6	22	30	10
Zm00001d018399	5181	4209	4713	4214	4567	4810	778	657	677	652	666	599
Zm00001d018401	1405	551	840	695	990	799	19	15	48	22	23	22
Zm00001d018405	460	318	463	351	460	432	9	10	9	20	22	10
Zm00001d018406	709	461	640	690	766	862	25	42	25	28	23	26
Zm00001d018407	149	89	178	140	113	151	16	20	20	14	12	16
Zm00001d018409	7768	6332	6161	5301	6215	6289	620	558	778	352	365	366
Zm00001d018410	4036	2945	3175	2030	2807	2141	89	91	119	73	82	80
Zm00001d018411	1196	939	857	818	877	769	98	142	169	71	85	91
Zm00001d018413	1987	1092	1363	1342	1903	1458	316	272	418	200	210	225
Zm00001d018414	87	28	22	62	83	77	7	1	13	22	12	20
Zm00001d018415	2002	1002	1342	544	1947	1011	250	476	567	323	640	325
Zm00001d018416	805	533	698	383	623	461	67	86	68	61	57	55
Zm00001d018421	3024	3620	4162	4910	4221	4468	422	398	356	315	289	204
Zm00001d018423	6716	5155	8362	5629	7007	6623	264	268	247	247	246	216
Zm00001d018428	1307	1409	1714	1418	1571	1708	218	142	181	181	125	121
Zm00001d018432	1235	581	622	583	754	694	134	116	266	143	143	239
Zm00001d018435	513	856	762	1158	1151	996	154	105	64	221	145	140
Zm00001d018438	502	495	364	240	287	248	8	9	9	6	4	8
Zm00001d018439	2630	2464	2414	1901	1552	1622	467	403	334	292	256	214
Zm00001d018440	4027	5187	3731	9453	2478	4196	811	354	304	553	167	182
Zm00001d018443	2680	2738	2754	3876	2585	3901	625	314	294	510	291	328
Zm00001d018444	670	381	434	264	370	302	16	17	56	10	13	36
Zm00001d018447	1715	1651	1176	1481	1141	1171	153	95	128	156	126	94
Zm00001d018450	3892	2405	2569	2558	2773	2594	28	26	30	39	38	38
Zm00001d018452	2151	2007	1989	1702	1582	1904	367	232	268	240	161	199
Zm00001d018454	7068	9064	9285	9699	10999	10001	528	490	410	321	269	218
Zm00001d018455	306	638	505	523	954	641	59	44	55	37	27	44
Zm00001d018460	3682	2620	2744	2878	2529	3058	303	311	422	308	300	371
Zm00001d018464	84	175	129	475	763	715	11	7	3	47	38	31
Zm00001d018466	9407	8780	8460	3911	4735	3668	587	956	705	407	501	314
Zm00001d018468	10597	6282	6902	6195	6990	6646	1429	1438	1819	1435	1121	1380
Zm00001d018469	1005	760	780	802	962	904	218	192	208	258	228	219
Zm00001d018471	1648	866	925	739	1069	793	63	65	145	71	68	79
Zm00001d018472	616	534	644	1047	1155	1154	65	64	37	79	82	65
Zm00001d018478	2335	2391	2841	1836	2316	1918	815	897	829	711	728	716
Zm00001d018479	9568	7974	9268	5180	6371	5576	1718	1446	1754	677	573	618
Zm00001d018481	6058	5359	6733	5602	4873	5307	110	63	93	49	35	38
Zm00001d018482	961	755	760	652	605	581	22	17	36	19	7	12
Zm00001d018487	7623	7878	8372	10163	8389	8866	1744	1486	1434	1796	1508	1592
