gid	disp
Zm00001d034718	0
Zm00001d034719	0
Zm00001d034721	0
Zm00001d034726	0
Zm00001d034727	0
Zm00001d034729	0
Zm00001d034730	0
Zm00001d034733	0
Zm00001d034736	0
Zm00001d034738	0
Zm00001d034739	0
Zm00001d034740	0
Zm00001d034750	0
Zm00001d034751	0
Zm00001d034757	0
Zm00001d034758	0
Zm00001d034759	0
Zm00001d034760	0
Zm00001d034761	0
Zm00001d034768	0
Zm00001d034770	0
Zm00001d034771	0
Zm00001d034777	0
Zm00001d034779	0
Zm00001d034781	0
Zm00001d034782	0
Zm00001d034784	0
Zm00001d034790	0
Zm00001d034793	0
Zm00001d034795	0
Zm00001d034796	0
Zm00001d034804	0
Zm00001d034805	0
Zm00001d034807	0
Zm00001d034810	0
Zm00001d034813	0
Zm00001d034814	0
Zm00001d034817	0
Zm00001d034818	0
Zm00001d034823	0
Zm00001d034824	0
Zm00001d034826	0
Zm00001d034832	0
Zm00001d034833	0
Zm00001d034835	0
Zm00001d034836	0
Zm00001d034839	0
Zm00001d034841	0
Zm00001d034842	0
Zm00001d034851	0
Zm00001d034852	0
Zm00001d034853	0
Zm00001d034855	0
Zm00001d034856	0
Zm00001d034857	0
Zm00001d034858	0
Zm00001d034863	0
Zm00001d034865	0
Zm00001d034866	0
Zm00001d034867	0
Zm00001d034868	0
Zm00001d034875	0
Zm00001d034876	0
Zm00001d034879	0
Zm00001d034880	0
Zm00001d034887	0
Zm00001d034898	0
Zm00001d034901	0
Zm00001d034914	0
Zm00001d034915	0
Zm00001d034917	0
Zm00001d034918	0
Zm00001d034919	0
Zm00001d034929	0
Zm00001d034931	0
Zm00001d034935	0
Zm00001d034937	0
Zm00001d034940	0
Zm00001d034941	0
Zm00001d034944	0
Zm00001d034949	0
Zm00001d034954	0
Zm00001d035156	0
Zm00001d035256	0
Zm00001d035270	0
Zm00001d035297	0
Zm00001d035298	0
Zm00001d035300	0
Zm00001d035304	0
Zm00001d035306	0
Zm00001d035308	0
Zm00001d035309	0
Zm00001d035312	0
Zm00001d035317	0
Zm00001d035318	0
Zm00001d035321	0
Zm00001d035323	0
Zm00001d035337	0
Zm00001d035346	0
Zm00001d035367	0
Zm00001d035400	0
Zm00001d035439	0
Zm00001d035440	0
Zm00001d035443	0
Zm00001d035444	0
Zm00001d035445	0
Zm00001d035447	0
Zm00001d035455	0
Zm00001d035470	0
Zm00001d035476	0
Zm00001d035481	0
Zm00001d035486	0
Zm00001d035487	0
Zm00001d035492	0
Zm00001d035494	0
Zm00001d035500	0
Zm00001d035501	0
Zm00001d035503	0
Zm00001d035506	0
Zm00001d035514	0
Zm00001d035519	0
Zm00001d035526	0
Zm00001d035540	0
Zm00001d035542	0
Zm00001d035543	0
Zm00001d035551	0
Zm00001d035552	0
Zm00001d035561	0
Zm00001d035562	0
Zm00001d035574	0
Zm00001d035578	0
Zm00001d035579	0
Zm00001d035589	0
Zm00001d035593	0
Zm00001d035595	0
Zm00001d035597	0
Zm00001d035598	0
Zm00001d035608	0
Zm00001d035616	0
Zm00001d035637	0
Zm00001d035649	0
Zm00001d035657	0
Zm00001d035664	0
Zm00001d035666	0
Zm00001d035669	0
Zm00001d035679	0
Zm00001d035693	0
Zm00001d035695	0
Zm00001d035696	0
Zm00001d035698	0
Zm00001d035700	0
Zm00001d035701	0
Zm00001d035721	0
Zm00001d035722	0
Zm00001d035723	0
Zm00001d035736	0
Zm00001d035741	0
Zm00001d035747	0
Zm00001d035752	0
Zm00001d035757	0
Zm00001d035759	0
Zm00001d035760	0
Zm00001d035761	0
Zm00001d035762	0
Zm00001d035763	0
Zm00001d035772	0
Zm00001d035773	0
Zm00001d035774	0
Zm00001d035862	0
Zm00001d035869	0
Zm00001d035875	0
Zm00001d035876	0
Zm00001d035920	0
Zm00001d035922	0
Zm00001d035925	0
Zm00001d035926	0
Zm00001d035933	0
Zm00001d035934	0
Zm00001d035937	0
Zm00001d035953	0
Zm00001d035954	0
Zm00001d035957	0
Zm00001d035960	0
Zm00001d035964	0
Zm00001d035973	0
Zm00001d035974	0
Zm00001d035975	0
Zm00001d035990	0
Zm00001d035994	0
Zm00001d036008	0
Zm00001d036018	0
Zm00001d036024	0
Zm00001d036031	0
Zm00001d036035	0
Zm00001d036036	0
Zm00001d036044	0
Zm00001d036072	0
Zm00001d036073	0
Zm00001d036090	0
Zm00001d036103	0
Zm00001d036108	0
Zm00001d036136	0
Zm00001d036137	0
Zm00001d036145	0
Zm00001d036148	0
Zm00001d036161	0
Zm00001d036178	0
Zm00001d036196	0
Zm00001d036201	0
Zm00001d036230	0
Zm00001d036233	0
Zm00001d036240	0
Zm00001d036241	0
Zm00001d036245	0
Zm00001d036280	0
Zm00001d036301	0
Zm00001d036417	0
Zm00001d036418	0
Zm00001d036422	0
Zm00001d036428	0
Zm00001d036429	0
Zm00001d036432	0
Zm00001d036437	0
Zm00001d036439	0
Zm00001d036440	0
Zm00001d036441	0
Zm00001d036442	0
Zm00001d036443	0
Zm00001d036451	0
Zm00001d036454	0
Zm00001d036455	0
Zm00001d036462	0
Zm00001d036475	0
Zm00001d036477	0
Zm00001d036480	0
Zm00001d036481	0
Zm00001d036482	0
Zm00001d036484	0
Zm00001d036490	0
Zm00001d036494	0
Zm00001d036495	0
Zm00001d036496	0
Zm00001d036506	0
Zm00001d036507	0
Zm00001d036524	0
Zm00001d036530	0
Zm00001d036532	0
Zm00001d036533	0
Zm00001d036540	0
Zm00001d036541	0
Zm00001d036543	0
Zm00001d036547	0
Zm00001d036551	0
Zm00001d036557	0
Zm00001d036560	0
Zm00001d036563	0
Zm00001d036564	0
Zm00001d036565	0
Zm00001d036567	0
Zm00001d036570	0
Zm00001d036571	0
Zm00001d036573	0
Zm00001d036574	0
Zm00001d036593	0
Zm00001d036602	0
Zm00001d036609	0
Zm00001d036611	0
Zm00001d036615	0
Zm00001d036617	0
Zm00001d036624	0
Zm00001d036626	0
Zm00001d036629	0
Zm00001d036630	0
Zm00001d036631	0
Zm00001d036632	0
Zm00001d036635	0
Zm00001d036642	0
Zm00001d036654	0
Zm00001d036668	0
Zm00001d036671	0
Zm00001d036673	0
Zm00001d036679	0
Zm00001d036700	0
Zm00001d036702	0
Zm00001d036707	0
Zm00001d036708	0
Zm00001d036709	0
Zm00001d036710	0
Zm00001d036714	0
Zm00001d036715	0
Zm00001d036717	0
Zm00001d036719	0
Zm00001d036723	0
Zm00001d036748	0
Zm00001d036750	0
Zm00001d036751	0
Zm00001d036756	0
Zm00001d036758	0
Zm00001d036759	0
Zm00001d036760	0
Zm00001d036764	0
Zm00001d036765	0
Zm00001d036782	0
Zm00001d036785	0
Zm00001d036790	0
Zm00001d036795	0
Zm00001d036798	0
Zm00001d036827	0
Zm00001d036829	0
Zm00001d036830	0
Zm00001d036831	0
Zm00001d036836	0
Zm00001d036838	0
Zm00001d036839	0
Zm00001d036878	0
Zm00001d036888	0
Zm00001d036892	0
Zm00001d036895	0
Zm00001d036902	0
Zm00001d036903	0
Zm00001d036904	0
Zm00001d036918	0
Zm00001d036919	0
Zm00001d036949	0
Zm00001d036977	0
Zm00001d036985	0
Zm00001d037000	0
Zm00001d037004	0
Zm00001d037010	0
Zm00001d037017	0
Zm00001d037018	0
Zm00001d037025	0
Zm00001d037026	0
Zm00001d037028	0
Zm00001d037034	0
Zm00001d037045	0
Zm00001d037050	0
Zm00001d037051	0
Zm00001d037052	0
Zm00001d037055	0
Zm00001d037056	0
Zm00001d037057	0
Zm00001d037058	0
Zm00001d037059	0
Zm00001d037067	0
Zm00001d037079	0
Zm00001d037084	0
Zm00001d037085	0
Zm00001d037086	0
Zm00001d037096	0
Zm00001d037097	0
Zm00001d037098	0
Zm00001d037099	0
Zm00001d037122	0
Zm00001d037142	0
Zm00001d037150	0
Zm00001d037151	0
Zm00001d037159	0
Zm00001d037163	0
Zm00001d037164	0
Zm00001d037180	0
Zm00001d037189	0
Zm00001d037191	0
Zm00001d037199	0
Zm00001d037200	0
Zm00001d037205	0
Zm00001d037213	0
Zm00001d037214	0
Zm00001d037215	0
Zm00001d037220	0
Zm00001d037227	0
Zm00001d037234	0
Zm00001d037237	0
Zm00001d037239	0
Zm00001d037246	0
Zm00001d037247	0
Zm00001d037257	0
Zm00001d037265	0
Zm00001d037267	0
Zm00001d037268	0
Zm00001d037271	0
Zm00001d037272	0
Zm00001d037273	0
Zm00001d037274	0
Zm00001d037275	0
Zm00001d037277	0
Zm00001d037278	0
Zm00001d037279	0
Zm00001d037288	0
Zm00001d037290	0
Zm00001d037291	0
Zm00001d037321	0
Zm00001d037326	0
Zm00001d037332	0
Zm00001d037333	0
Zm00001d037334	0
Zm00001d037340	0
Zm00001d037422	0
Zm00001d037426	0
Zm00001d037434	0
Zm00001d037436	0
Zm00001d037438	0
Zm00001d037446	0
Zm00001d037449	0
Zm00001d037452	0
Zm00001d037453	0
Zm00001d037455	0
Zm00001d037461	0
Zm00001d037465	0
Zm00001d037473	0
Zm00001d037477	0
Zm00001d037480	0
Zm00001d037483	0
Zm00001d037485	0
Zm00001d037489	0
Zm00001d037492	0
Zm00001d037495	0
Zm00001d037497	0
Zm00001d037499	0
Zm00001d037505	0
Zm00001d037507	0
Zm00001d037509	0
Zm00001d037512	0
Zm00001d037521	0
Zm00001d037522	0
Zm00001d037528	0
Zm00001d037532	0
Zm00001d037533	0
Zm00001d037536	0
Zm00001d037537	0
Zm00001d037538	0
Zm00001d037540	0
Zm00001d037544	0
Zm00001d037546	0
Zm00001d037553	0
Zm00001d037557	0
Zm00001d037573	0
Zm00001d037574	0
Zm00001d037586	0
Zm00001d037596	0
Zm00001d037599	0
Zm00001d037601	0
Zm00001d037602	0
Zm00001d037603	0
Zm00001d037604	0
Zm00001d037606	0
Zm00001d037612	0
Zm00001d037613	0
Zm00001d037616	0
Zm00001d037617	0
Zm00001d037619	0
Zm00001d037620	0
Zm00001d037624	0
Zm00001d037625	0
Zm00001d037626	0
Zm00001d037632	0
Zm00001d037633	0
Zm00001d037637	0
Zm00001d037648	0
Zm00001d037684	0
Zm00001d037689	0
Zm00001d037693	0
Zm00001d037700	0
Zm00001d037711	0
Zm00001d037712	0
Zm00001d037715	0
Zm00001d037717	0
Zm00001d037719	0
Zm00001d037720	0
Zm00001d037732	0
Zm00001d037737	0
Zm00001d037744	0
Zm00001d037747	0
Zm00001d037748	0
Zm00001d037751	0
Zm00001d037756	0
Zm00001d037772	0
Zm00001d037774	0
Zm00001d037775	0
Zm00001d037777	0
Zm00001d037779	0
Zm00001d037781	0
Zm00001d037784	0
Zm00001d037785	0
Zm00001d037790	0
Zm00001d037811	0
Zm00001d037813	0
Zm00001d037816	0
Zm00001d037818	0
Zm00001d037852	0
Zm00001d037858	0
Zm00001d037859	0
Zm00001d037871	0
Zm00001d037872	0
Zm00001d037875	0
Zm00001d037877	0
Zm00001d037899	0
Zm00001d037900	0
Zm00001d037902	0
Zm00001d037905	0
Zm00001d037915	0
Zm00001d037949	0
Zm00001d038003	0
Zm00001d038035	0
Zm00001d038125	0
Zm00001d038163	0
Zm00001d038248	0
Zm00001d038290	0
Zm00001d038291	0
Zm00001d038292	0
Zm00001d038299	0
Zm00001d038301	0
Zm00001d038302	0
Zm00001d038304	0
Zm00001d038306	0
Zm00001d038310	0
Zm00001d038311	0
Zm00001d038318	0
Zm00001d038319	0
Zm00001d038321	0
Zm00001d038326	0
Zm00001d038327	0
Zm00001d038328	0
Zm00001d038329	0
Zm00001d038330	0
Zm00001d038331	0
Zm00001d038332	0
Zm00001d038333	0
Zm00001d038334	0
Zm00001d038337	0
Zm00001d038340	0
Zm00001d038343	0
Zm00001d038346	0
Zm00001d038348	0
Zm00001d038355	0
Zm00001d038357	0
Zm00001d038361	0
Zm00001d038365	0
Zm00001d038367	0
Zm00001d038368	0
Zm00001d038377	0
Zm00001d038378	0
Zm00001d038380	0
Zm00001d038381	0
Zm00001d038389	0
Zm00001d038392	0
Zm00001d038393	0
Zm00001d038409	0
Zm00001d038431	0
Zm00001d038432	0
Zm00001d038440	0
Zm00001d038447	0
Zm00001d038448	0
Zm00001d038449	0
Zm00001d038456	0
Zm00001d038467	0
Zm00001d038471	0
Zm00001d038475	0
Zm00001d038476	0
Zm00001d038481	0
Zm00001d038487	0
Zm00001d038489	0
Zm00001d038508	0
Zm00001d038513	0
Zm00001d038522	0
Zm00001d038523	0
Zm00001d038525	0
Zm00001d038526	0
Zm00001d038529	0
Zm00001d038530	0
Zm00001d038531	0
Zm00001d038532	0
Zm00001d038533	0
Zm00001d038535	0
Zm00001d038536	0
Zm00001d038538	0
Zm00001d038540	0
Zm00001d038541	0
Zm00001d038543	0
Zm00001d038546	0
Zm00001d038547	0
Zm00001d038555	0
Zm00001d038557	0
Zm00001d038558	0
Zm00001d038562	0
Zm00001d038570	0
Zm00001d038572	0
Zm00001d038574	0
Zm00001d038577	0
Zm00001d038578	0
Zm00001d038579	0
Zm00001d038583	0
Zm00001d038585	0
Zm00001d038587	0
Zm00001d038593	0
Zm00001d038594	0
Zm00001d038595	0
Zm00001d038597	0
Zm00001d038599	0
Zm00001d038600	0
Zm00001d038616	0
Zm00001d038655	0
Zm00001d038672	0
Zm00001d038691	0
Zm00001d038698	0
Zm00001d038709	0
Zm00001d038712	0
Zm00001d038717	0
Zm00001d038720	0
Zm00001d038775	0
Zm00001d038776	0
Zm00001d038777	0
Zm00001d038779	0
Zm00001d038780	0
Zm00001d038784	0
Zm00001d038791	0
Zm00001d038797	0
Zm00001d038803	0
Zm00001d038804	0
Zm00001d038807	0
Zm00001d038808	0
Zm00001d038809	0
Zm00001d038810	0
Zm00001d038832	0
Zm00001d038833	0
Zm00001d038835	0
Zm00001d038838	0
Zm00001d038840	0
Zm00001d038841	0
Zm00001d038843	0
Zm00001d038845	0
Zm00001d038846	0
Zm00001d038847	0
Zm00001d038848	0
Zm00001d038849	0
Zm00001d038850	0
Zm00001d038851	0
Zm00001d038852	0
Zm00001d038854	0
Zm00001d038855	0
Zm00001d038857	0
Zm00001d038859	0
Zm00001d038860	0
Zm00001d038863	0
Zm00001d038864	0
Zm00001d038866	0
Zm00001d038871	0
Zm00001d038874	0
Zm00001d038877	0
Zm00001d038878	0
Zm00001d038879	0
Zm00001d038880	0
Zm00001d038885	0
Zm00001d038890	0
Zm00001d038891	0
Zm00001d038892	0
Zm00001d038894	0
Zm00001d038896	0
Zm00001d038903	0
Zm00001d038904	0
Zm00001d038905	0
Zm00001d038924	0
Zm00001d038925	0
Zm00001d038927	0
Zm00001d038928	0
Zm00001d038929	0
Zm00001d038931	0
Zm00001d038932	0
Zm00001d038937	0
Zm00001d038944	0
Zm00001d038948	0
Zm00001d038954	0
Zm00001d038955	0
Zm00001d038959	0
Zm00001d038963	0
Zm00001d038964	0
Zm00001d038965	0
Zm00001d038970	0
Zm00001d038972	0
Zm00001d038973	0
Zm00001d038975	0
Zm00001d038977	0
Zm00001d038980	0
Zm00001d038981	0
Zm00001d038982	0
Zm00001d038988	0
Zm00001d038991	0
Zm00001d038998	0
Zm00001d038999	0
Zm00001d039000	0
Zm00001d039001	0
Zm00001d039002	0
Zm00001d039005	0
Zm00001d039014	0
Zm00001d039015	0
Zm00001d039016	0
Zm00001d039020	0
Zm00001d039036	0
Zm00001d039037	0
Zm00001d039038	0
Zm00001d039039	0
Zm00001d039041	0
Zm00001d039043	0
Zm00001d039046	0
Zm00001d039047	0
Zm00001d039051	0
Zm00001d039052	0
Zm00001d039053	0
Zm00001d039059	0
Zm00001d039062	0
Zm00001d039064	0
Zm00001d039065	0
Zm00001d039066	0
Zm00001d039072	0
Zm00001d039079	0
Zm00001d039086	0
Zm00001d039089	0
Zm00001d039090	0
Zm00001d039102	0
Zm00001d039105	0
Zm00001d039106	0
Zm00001d039111	0
Zm00001d039138	0
Zm00001d039139	0
Zm00001d039141	0
Zm00001d039144	0
Zm00001d039145	0
Zm00001d039146	0
Zm00001d039150	0
Zm00001d039192	0
Zm00001d039196	0
Zm00001d039200	0
Zm00001d039211	0
Zm00001d039213	0
Zm00001d039214	0
Zm00001d039219	0
Zm00001d039221	0
Zm00001d039222	0
Zm00001d039255	0
Zm00001d039256	0
Zm00001d039262	0
Zm00001d039263	0
Zm00001d039266	0
Zm00001d039267	0
Zm00001d039268	0
Zm00001d039271	0
Zm00001d039272	0
Zm00001d039273	0
Zm00001d039279	0
Zm00001d039280	0
Zm00001d039283	0
Zm00001d039284	0
Zm00001d039296	0
Zm00001d039299	0
Zm00001d039304	0
Zm00001d039311	0
Zm00001d039315	0
Zm00001d039316	0
Zm00001d039319	0
Zm00001d039321	0
Zm00001d039325	0
Zm00001d039328	0
Zm00001d039330	0
Zm00001d039331	0
Zm00001d039341	0
Zm00001d039343	0
Zm00001d039348	0
Zm00001d039349	0
Zm00001d039350	0
Zm00001d039354	0
Zm00001d039355	0
Zm00001d039361	0
Zm00001d039362	0
Zm00001d039363	0
Zm00001d039364	0
Zm00001d039365	0
Zm00001d039366	0
Zm00001d039369	0
Zm00001d039370	0
Zm00001d039372	0
Zm00001d039378	0
Zm00001d039379	0
Zm00001d039380	0
Zm00001d039385	0
Zm00001d039387	0
Zm00001d039395	0
Zm00001d039400	0
Zm00001d039403	0
Zm00001d039404	0
Zm00001d039407	0
Zm00001d039409	0
Zm00001d039411	0
Zm00001d039416	0
Zm00001d039422	0
Zm00001d039425	0
Zm00001d039427	0
Zm00001d039434	0
Zm00001d039435	0
Zm00001d039437	0
Zm00001d039439	0
Zm00001d039441	0
Zm00001d039446	0
Zm00001d039448	0
Zm00001d039451	0
Zm00001d039452	0
Zm00001d039455	0
Zm00001d039456	0
Zm00001d039460	0
Zm00001d039461	0
Zm00001d039464	0
Zm00001d039465	0
Zm00001d039468	0
Zm00001d039472	0
Zm00001d039474	0
Zm00001d039475	0
Zm00001d039483	0
Zm00001d039488	0
Zm00001d039489	0
Zm00001d039495	0
Zm00001d039498	0
Zm00001d039505	0
Zm00001d039510	0
Zm00001d039512	0
Zm00001d039514	0
Zm00001d039518	0
Zm00001d039519	0
Zm00001d039522	0
Zm00001d039524	0
Zm00001d039526	0
Zm00001d039528	0
Zm00001d039529	0
Zm00001d039530	0
Zm00001d039537	0
Zm00001d039541	0
Zm00001d039542	0
Zm00001d039547	0
Zm00001d039560	0
Zm00001d039563	0
Zm00001d039565	0
Zm00001d039568	0
Zm00001d039575	0
Zm00001d039576	0
Zm00001d039578	0
Zm00001d039580	0
Zm00001d039581	0
Zm00001d039582	0
Zm00001d039589	0
Zm00001d039595	0
Zm00001d039596	0
Zm00001d039597	0
Zm00001d039598	0
Zm00001d039600	0
Zm00001d039608	0
Zm00001d039611	0
Zm00001d039613	0
Zm00001d039616	0
Zm00001d039618	0
Zm00001d039619	0
Zm00001d039620	0
Zm00001d039624	0
Zm00001d039625	0
Zm00001d039626	0
Zm00001d039628	0
Zm00001d039629	0
Zm00001d039631	0
Zm00001d039641	0
Zm00001d039653	0
Zm00001d039658	0
Zm00001d039660	0
Zm00001d039663	0
Zm00001d039664	0
Zm00001d039670	0
Zm00001d039673	0
Zm00001d039674	0
Zm00001d039675	0
Zm00001d039678	0
Zm00001d039681	0
Zm00001d039685	0
Zm00001d039686	0
Zm00001d039693	0
Zm00001d039702	0
Zm00001d039703	0
Zm00001d039706	0
Zm00001d039709	0
Zm00001d039711	0
Zm00001d039712	0
Zm00001d039716	0
Zm00001d039717	0
Zm00001d039718	0
Zm00001d039719	0
Zm00001d039727	0
Zm00001d039733	0
Zm00001d039740	0
Zm00001d039746	0
Zm00001d039747	0
Zm00001d039758	0
Zm00001d039771	0
Zm00001d039776	0
Zm00001d039780	0
Zm00001d039787	0
Zm00001d039790	0
Zm00001d039808	0
Zm00001d039816	0
Zm00001d039821	0
Zm00001d039837	0
Zm00001d039841	0
Zm00001d039842	0
Zm00001d039848	0
Zm00001d039851	0
Zm00001d039852	0
Zm00001d039854	0
Zm00001d039856	0
Zm00001d039858	0
Zm00001d039859	0
Zm00001d039860	0
Zm00001d039865	0
Zm00001d039867	0
Zm00001d039870	0
Zm00001d039871	0
Zm00001d039873	0
Zm00001d039874	0
Zm00001d039879	0
Zm00001d039880	0
Zm00001d039893	0
Zm00001d039899	0
Zm00001d039901	0
Zm00001d039904	0
Zm00001d039908	0
Zm00001d039910	0
Zm00001d039913	0
Zm00001d039914	0
Zm00001d039916	0
Zm00001d039918	0
Zm00001d040202	0
Zm00001d040212	0
Zm00001d040274	0
Zm00001d040279	0
Zm00001d040294	0
Zm00001d040459	0
Zm00001d040503	0
Zm00001d040509	0
Zm00001d040563	0
Zm00001d040634	0
Zm00001d040721	0
Zm00001d040827	0
Zm00001d041083	0
Zm00001d041612	0
Zm00001d041679	0
Zm00001d041682	0
Zm00001d041685	0
Zm00001d041691	0
Zm00001d041692	0
Zm00001d041698	0
Zm00001d041707	0
Zm00001d041710	0
Zm00001d041711	0
Zm00001d041726	0
Zm00001d041758	0
Zm00001d041759	0
Zm00001d041760	0
Zm00001d041767	0
Zm00001d041775	0
Zm00001d041781	0
Zm00001d041785	0
Zm00001d041789	0
Zm00001d041793	0
Zm00001d041800	0
Zm00001d041803	0
Zm00001d041816	0
Zm00001d041852	0
Zm00001d041882	0
Zm00001d041883	0
Zm00001d041884	0
Zm00001d041900	0
Zm00001d041917	0
Zm00001d041918	0
Zm00001d041920	0
Zm00001d041923	0
Zm00001d041935	0
Zm00001d041940	0
Zm00001d041945	0
Zm00001d041954	0
Zm00001d041956	0
Zm00001d041963	0
Zm00001d041968	0
Zm00001d041969	0
Zm00001d041973	0
Zm00001d041979	0
Zm00001d041982	0
Zm00001d041983	0
Zm00001d041988	0
Zm00001d041991	0
Zm00001d041993	0
Zm00001d041994	0
Zm00001d041995	0
Zm00001d041996	0
Zm00001d041998	0
Zm00001d042023	0
Zm00001d042024	0
Zm00001d042025	0
Zm00001d042027	0
Zm00001d042028	0
Zm00001d042030	0
Zm00001d042034	0
Zm00001d042035	0
Zm00001d042040	0
Zm00001d042043	0
Zm00001d042045	0
Zm00001d042052	0
Zm00001d042054	0
Zm00001d042056	0
Zm00001d042057	0
Zm00001d042061	0
Zm00001d042066	0
Zm00001d042078	0
Zm00001d042080	0
Zm00001d042084	0
Zm00001d042087	0
Zm00001d042088	0
Zm00001d042091	0
Zm00001d042093	0
Zm00001d042102	0
Zm00001d042107	0
Zm00001d042108	0
Zm00001d042111	0
Zm00001d042116	0
Zm00001d042117	0
Zm00001d042127	0
Zm00001d042128	0
Zm00001d042137	0
Zm00001d042142	0
Zm00001d042146	0
Zm00001d042168	0
Zm00001d042182	0
Zm00001d042183	0
Zm00001d042184	0
Zm00001d042189	0
Zm00001d042191	0
Zm00001d042193	0
Zm00001d042214	0
Zm00001d042234	0
Zm00001d042245	0
Zm00001d042259	0
Zm00001d042262	0
Zm00001d042264	0
Zm00001d042266	0
Zm00001d042267	0
Zm00001d042275	0
Zm00001d042276	0
Zm00001d042279	0
Zm00001d042291	0
Zm00001d042302	0
Zm00001d042306	0
Zm00001d042312	0
Zm00001d042314	0
Zm00001d042319	0
Zm00001d042335	0
Zm00001d042337	0
Zm00001d042338	0
Zm00001d042340	0
Zm00001d042341	0
Zm00001d042343	0
Zm00001d042344	0
Zm00001d042347	0
Zm00001d042349	0
Zm00001d042350	0
Zm00001d042359	0
Zm00001d042361	0
Zm00001d042362	0
Zm00001d042363	0
Zm00001d042366	0
Zm00001d042367	0
Zm00001d042370	0
Zm00001d042372	0
Zm00001d042373	0
Zm00001d042388	0
Zm00001d042393	0
Zm00001d042394	0
Zm00001d042395	0
Zm00001d042397	0
Zm00001d042398	0
Zm00001d042400	0
Zm00001d042416	0
Zm00001d042421	0
Zm00001d042435	0
Zm00001d042436	0
Zm00001d042437	0
Zm00001d042441	0
Zm00001d042442	0
Zm00001d042444	0
Zm00001d042449	0
Zm00001d042450	0
Zm00001d042451	0
Zm00001d042453	0
Zm00001d042455	0
Zm00001d042461	0
Zm00001d042464	0
Zm00001d042468	0
Zm00001d042470	0
Zm00001d042474	0
Zm00001d042475	0
Zm00001d042478	0
Zm00001d042479	0
Zm00001d042480	0
Zm00001d042481	0
Zm00001d042482	0
Zm00001d042487	0
Zm00001d042490	0
Zm00001d042494	0
Zm00001d042504	0
Zm00001d042505	0
Zm00001d042506	0
Zm00001d042507	0
Zm00001d042508	0
Zm00001d042510	0
Zm00001d042512	0
Zm00001d042519	0
Zm00001d042520	0
Zm00001d042523	0
Zm00001d042525	0
Zm00001d042530	0
Zm00001d042534	0
Zm00001d042535	0
Zm00001d042536	0
Zm00001d042540	0
Zm00001d042541	0
Zm00001d042543	0
Zm00001d042555	0
Zm00001d042569	0
Zm00001d042572	0
Zm00001d042582	0
Zm00001d042598	0
Zm00001d042599	0
Zm00001d042600	0
Zm00001d042601	0
Zm00001d042603	0
Zm00001d042608	0
Zm00001d042609	0
Zm00001d042621	0
Zm00001d042624	0
Zm00001d042625	0
Zm00001d042626	0
Zm00001d042627	0
Zm00001d042632	0
Zm00001d042634	0
Zm00001d042641	0
Zm00001d042643	0
Zm00001d042646	0
Zm00001d042653	0
Zm00001d042654	0
Zm00001d042661	0
Zm00001d042664	0
Zm00001d042667	0
Zm00001d042669	0
Zm00001d042670	0
Zm00001d042673	0
Zm00001d042684	0
Zm00001d042690	0
Zm00001d042695	0
Zm00001d042699	0
Zm00001d042709	0
Zm00001d042712	0
Zm00001d042713	0
Zm00001d042714	0
Zm00001d042718	0
Zm00001d042719	0
Zm00001d042720	0
Zm00001d042721	0
Zm00001d042722	0
Zm00001d042724	0
Zm00001d042727	0
Zm00001d042729	0
Zm00001d042730	0
Zm00001d042746	0
Zm00001d042747	0
Zm00001d042755	0
Zm00001d042761	0
Zm00001d042762	0
Zm00001d042767	0
Zm00001d042772	0
Zm00001d042780	0
Zm00001d042809	0
Zm00001d042811	0
Zm00001d042812	0
Zm00001d042830	0
Zm00001d042833	0
Zm00001d042841	0
Zm00001d042842	0
Zm00001d042843	0
Zm00001d042845	0
Zm00001d042850	0
Zm00001d042851	0
Zm00001d042853	0
Zm00001d042864	0
Zm00001d042868	0
Zm00001d042869	0
Zm00001d042874	0
Zm00001d042879	0
Zm00001d042883	0
Zm00001d042884	0
Zm00001d042885	0
Zm00001d042886	0
Zm00001d042887	0
Zm00001d042888	0
Zm00001d042898	0
Zm00001d042899	0
Zm00001d042902	0
Zm00001d042907	0
Zm00001d042908	0
Zm00001d042935	0
Zm00001d042938	0
Zm00001d042939	0
Zm00001d042940	0
Zm00001d042943	0
Zm00001d042950	0
Zm00001d042954	0
Zm00001d042960	0
Zm00001d042961	0
Zm00001d042962	0
Zm00001d042965	0
Zm00001d042966	0
Zm00001d042968	0
Zm00001d042973	0
Zm00001d042979	0
Zm00001d042980	0
Zm00001d042993	0
Zm00001d042996	0
Zm00001d042997	0
Zm00001d042998	0
Zm00001d043009	0
Zm00001d043026	0
Zm00001d043029	0
Zm00001d043031	0
Zm00001d043038	0
Zm00001d043043	0
Zm00001d043047	0
Zm00001d043052	0
Zm00001d043056	0
Zm00001d043059	0
Zm00001d043067	0
Zm00001d043070	0
Zm00001d043083	0
Zm00001d043086	0
Zm00001d043088	0
Zm00001d043093	0
Zm00001d043097	0
Zm00001d043102	0
Zm00001d043104	0
Zm00001d043108	0
Zm00001d043109	0
Zm00001d043112	0
Zm00001d043113	0
Zm00001d043117	0
Zm00001d043119	0
Zm00001d043121	0
Zm00001d043128	0
Zm00001d043131	0
Zm00001d043134	0
Zm00001d043135	0
Zm00001d043137	0
Zm00001d043144	0
Zm00001d043145	0
Zm00001d043146	0
Zm00001d043147	0
Zm00001d043149	0
Zm00001d043152	0
Zm00001d043155	0
Zm00001d043156	0
Zm00001d043157	0
Zm00001d043160	0
Zm00001d043165	0
Zm00001d043166	0
