gid	parA_rep1	parA_rep2	parA_rep3	parB_rep1	parB_rep2	parB_rep3	hybA_rep1	hybA_rep2	hybA_rep3	hybB_rep1	hybB_rep2	hybB_rep3
Zm00001d045041	971	1270	762	949	900	792	73	96	86	70	106	93
Zm00001d045042	6650	7636	7393	16031	13039	14238	1108	1226	1113	2602	2417	2466
Zm00001d045043	1568	1558	1118	530	518	455	73	136	96	26	51	29
Zm00001d045044	6444	8329	6406	5212	4922	4983	2381	2331	2543	1730	1632	1699
Zm00001d045046	1492	2006	1246	566	664	510	78	78	67	23	30	33
Zm00001d045050	579	655	434	887	900	911	10	14	8	6	2	3
Zm00001d045053	1396	1595	1097	437	321	381	237	230	222	69	67	36
Zm00001d045055	911	1263	857	1452	1899	1069	908	781	485	773	699	484
Zm00001d045069	2620	4013	2209	1604	1342	1437	4	4	5	4	9	4
Zm00001d045072	4215	4430	3942	4539	4887	4416	165	183	153	176	183	159
Zm00001d045074	288	344	259	303	319	340	9	40	9	12	36	12
Zm00001d045075	828	730	749	439	540	463	66	93	88	47	80	73
Zm00001d045076	2835	3615	2466	1634	1561	1358	595	1009	867	415	528	455
Zm00001d045084	1365	1593	1259	1074	1275	1117	42	81	75	45	58	44
Zm00001d045085	6084	5311	5417	5376	5235	4769	905	1079	982	491	650	496
Zm00001d045094	301	391	226	218	144	164	10	15	15	9	10	12
Zm00001d045096	382	432	327	309	271	328	47	79	65	37	82	74
Zm00001d045104	11320	11892	10619	7957	7758	5985	29	38	41	32	38	37
Zm00001d045108	419	649	406	486	459	519	57	47	29	60	45	26
Zm00001d045111	241	463	255	470	351	331	122	92	103	161	149	133
Zm00001d045113	297	394	264	502	460	370	21	85	62	32	64	49
Zm00001d045118	162	152	117	134	105	70	7	8	4	5	20	7
Zm00001d045125	7719	7545	8048	8242	8786	6636	950	1036	1086	380	395	385
Zm00001d045127	443	432	365	254	191	136	35	55	23	27	36	31
Zm00001d045128	376	516	395	624	567	716	67	45	42	72	51	60
Zm00001d045133	787	1027	680	294	306	372	9	32	10	8	17	12
Zm00001d045136	1587	1846	1328	737	734	670	228	205	145	56	61	64
Zm00001d045138	1302	1998	1587	1558	1779	2178	107	205	146	109	157	141
Zm00001d045139	12394	13357	11629	16396	12844	17111	1041	772	830	1286	993	933
Zm00001d045144	189	162	178	317	291	272	42	88	54	55	72	72
Zm00001d045154	1585	1922	1355	1437	1644	1604	135	132	149	166	144	137
Zm00001d045155	984	1188	1038	1719	1933	1557	37	41	26	30	21	16
Zm00001d045159	712	660	597	2029	2068	2219	189	187	92	105	104	44
Zm00001d045160	648	629	650	896	1193	1021	10	17	21	17	16	17
Zm00001d045169	316	496	280	360	433	412	21	31	27	48	48	42
Zm00001d045176	1911	2395	1824	2223	2563	2328	220	273	260	124	181	198
Zm00001d045180	262	401	287	290	284	294	25	48	37	35	68	60
Zm00001d045181	775	972	649	1066	965	786	81	82	71	49	80	54
Zm00001d045182	258	222	226	393	385	331	14	12	15	17	9	26
Zm00001d045183	3500	3661	3043	2443	2762	2878	229	387	370	185	370	371
Zm00001d045192	3242	2163	2949	3556	3254	8904	746	689	660	744	676	620
Zm00001d045193	978	1310	829	1100	1024	952	234	226	263	270	234	293
Zm00001d045194	1616	2034	1483	2351	1986	2178	59	67	82	80	69	72
Zm00001d045195	1550	1447	1280	1323	1363	1213	48	76	75	67	63	52
Zm00001d045199	4053	3644	3529	3476	3345	2964	309	345	301	192	231	226
Zm00001d045202	1856	2387	1651	209	283	715	130	106	216	35	33	57
Zm00001d045206	11432	11692	9060	7091	6816	7752	771	689	792	434	460	423
Zm00001d045212	321	451	330	524	486	375	19	12	8	5	6	10
Zm00001d045213	621	651	509	497	457	436	16	20	9	4	10	2
Zm00001d045215	471	663	413	476	594	434	5	4	5	8	9	10
Zm00001d045216	1938	2012	1689	2091	1929	1637	174	233	164	211	208	157
Zm00001d045218	3112	3232	2539	3525	3831	3324	162	261	144	162	231	150
Zm00001d045220	4639	4334	3998	1892	1989	2863	579	1027	596	352	455	330
Zm00001d045233	296	314	207	231	253	216	28	26	38	31	14	38
Zm00001d045251	7978	9868	7603	10391	9842	9249	1390	1408	1206	754	802	684
Zm00001d045254	157	119	129	58	71	7	369	301	245	120	97	80
Zm00001d045269	1306	1235	1124	726	945	673	27	27	27	10	10	11
Zm00001d045294	3856	3963	3909	2014	2667	2391	148	240	168	66	80	89
Zm00001d045295	242	731	335	499	190	186	119	155	112	185	242	180
Zm00001d045296	1807	2065	1588	1549	1521	1524	641	807	684	591	667	609
Zm00001d045297	432	459	431	361	451	283	4	13	7	7	12	10
Zm00001d045298	2914	3833	2984	5358	6124	3863	275	381	368	454	565	493
Zm00001d045315	6456	8367	5776	8082	7080	6202	747	910	702	682	770	620
Zm00001d045316	222	359	227	180	122	91	29	44	32	31	28	26
Zm00001d045323	21693	18588	17715	19696	20236	18237	28	38	25	10	13	17
Zm00001d045326	2160	2183	1924	2858	2921	2673	199	232	225	140	170	186
Zm00001d045327	2152	1951	1861	647	556	438	56	51	91	18	8	36
Zm00001d045335	810	881	714	431	503	478	27	9	14	18	6	14
Zm00001d045336	2471	2348	1815	1499	1237	1572	105	193	131	96	180	96
Zm00001d045339	636	747	512	415	416	372	140	84	100	82	76	74
Zm00001d045340	273	304	185	1394	1031	853	13	3	11	35	24	13
Zm00001d045352	10243	11223	8037	5727	5032	4565	259	309	245	182	149	151
Zm00001d045373	399	372	390	651	606	487	45	61	48	38	53	39
Zm00001d045386	206	431	294	429	797	357	39	36	31	10	38	19
Zm00001d045394	3685	2547	3118	3190	3465	3611	95	91	85	58	44	43
Zm00001d045397	684	749	633	1301	1299	1068	66	72	76	112	144	118
Zm00001d045398	371	244	340	556	491	465	7	12	8	16	20	7
Zm00001d045403	1312	1558	1092	1294	1123	1033	58	54	52	33	44	33
Zm00001d045405	446	406	318	291	289	280	14	18	9	13	10	18
Zm00001d045421	381	356	336	419	372	274	57	34	30	25	13	13
Zm00001d045423	134	114	157	10	6	2	29	35	28	10	11	4
Zm00001d045425	704	839	622	820	536	426	79	76	73	102	98	82
Zm00001d045430	1186	1084	1056	1022	1002	853	16	14	20	10	11	14
Zm00001d045431	44062	37924	38986	48058	40874	31829	8570	8816	9000	7422	7974	7080
Zm00001d045436	916	842	826	995	879	933	177	138	175	105	134	133
Zm00001d045447	320	341	278	246	222	238	8	8	19	10	11	17
Zm00001d045448	6541	9889	5678	5075	4079	3815	670	731	599	491	485	421
Zm00001d045450	2097	2155	1995	3150	2487	2283	290	282	251	375	326	260
Zm00001d045451	11093	9979	9784	17459	11750	8051	2089	2146	2010	1886	2016	1879
Zm00001d045454	121	76	107	234	123	80	8	32	6	21	72	28
Zm00001d045458	1257	535	989	644	285	128	12	12	7	9	7	9
Zm00001d045459	366	356	401	231	248	275	4	10	8	13	17	8
Zm00001d045460	602	611	605	347	647	972	90	95	78	66	67	41
Zm00001d045468	1095	937	935	11205	11575	11237	84	66	71	141	146	157
Zm00001d045470	6104	6867	6288	16226	16841	22189	1628	1388	1660	1244	1080	1250
Zm00001d045472	497	547	485	944	990	1002	124	125	118	118	142	126
Zm00001d045475	4941	5434	4460	8449	7207	10870	773	796	1054	1457	1548	973
Zm00001d045477	620	676	568	562	527	484	37	24	30	25	36	34
Zm00001d045478	6698	4631	5509	10051	5603	5743	177	242	354	138	202	271
Zm00001d045481	13834	14508	11714	8644	7672	7132	136	136	125	46	54	44
Zm00001d045490	731	880	639	432	485	425	42	52	47	32	33	24
Zm00001d045492	1325	1530	1146	940	816	833	143	144	103	124	129	122
Zm00001d045493	418	533	381	367	421	288	16	12	10	9	14	8
Zm00001d045494	336	370	287	334	353	366	28	35	9	20	34	11
Zm00001d045500	653	783	514	662	479	533	16	45	27	17	34	19
Zm00001d045505	1517	2054	1233	1112	1052	995	42	57	43	53	82	48
Zm00001d045509	1228	1849	1005	839	916	926	80	107	84	40	49	45
Zm00001d045513	2525	2379	2022	3110	2867	2164	289	352	213	294	444	336
Zm00001d045516	4089	4082	4110	4584	5614	4272	134	152	134	106	119	92
Zm00001d045517	514	388	407	672	458	341	33	31	53	22	21	45
Zm00001d045518	187	214	205	90	106	61	39	49	19	25	40	9
Zm00001d045519	6942	5988	5506	11324	7761	6357	308	337	352	388	386	405
Zm00001d045538	244	232	189	203	130	132	35	53	87	34	55	50
Zm00001d045540	948	1529	872	1128	970	1216	84	84	71	69	79	82
Zm00001d045544	4068	3733	3376	6225	4437	4384	332	431	392	379	540	415
Zm00001d045547	383	332	369	316	329	358	15	12	28	12	9	25
Zm00001d045555	3990	4699	3543	3634	3896	3579	97	111	95	26	41	18
Zm00001d045557	5750	7841	4457	3017	2470	2898	281	265	253	166	151	148
Zm00001d045564	228	366	184	836	778	610	29	38	21	78	97	67
Zm00001d045566	1009	1623	910	659	629	644	25	21	9	18	15	15
Zm00001d045568	948	434	1028	1519	1234	1199	76	92	99	47	34	41
Zm00001d045573	345	478	398	262	312	266	90	91	62	29	34	29
Zm00001d045574	430	468	302	381	416	255	23	14	16	17	24	9
Zm00001d045575	699	382	486	1346	934	583	62	75	65	50	79	46
Zm00001d045576	3118	2815	2616	3315	3476	3258	233	219	294	144	150	196
Zm00001d045583	916	1080	776	306	376	282	18	33	39	9	20	20
Zm00001d045646	1658	2371	1425	459	482	457	275	183	100	59	42	21
Zm00001d045649	905	605	712	641	334	385	128	75	86	58	54	50
Zm00001d045650	393	443	302	389	346	348	22	50	27	14	31	12
Zm00001d045657	1193	1456	1030	2047	2232	3448	116	102	94	58	51	61
Zm00001d045661	631	453	433	1619	402	159	69	93	87	72	80	81
Zm00001d045665	8337	9117	7611	6566	6724	6504	2237	2553	2318	1472	1551	1634
Zm00001d045692	581	669	545	419	516	461	7	12	8	2	4	5
Zm00001d045695	899	1095	924	2699	2776	3100	17	12	28	31	19	45
Zm00001d045706	21556	17163	19094	20960	18614	14802	632	818	791	197	218	205
Zm00001d045724	378	530	322	372	393	393	13	9	12	10	11	13
Zm00001d045725	1183	1213	991	687	611	506	36	63	39	23	32	26
Zm00001d045739	1764	1440	1374	1605	1123	1283	30	44	72	28	46	51
Zm00001d045742	463	561	452	255	229	234	34	54	66	15	15	19
Zm00001d045744	714	961	614	725	669	569	24	32	34	17	18	37
Zm00001d045746	159	167	147	136	112	75	3	6	4	10	13	6
Zm00001d045747	258	451	254	236	221	197	20	24	24	13	15	8
Zm00001d045757	1165	1358	915	813	718	602	175	179	129	90	103	119
Zm00001d045759	1	0	0	616	699	522	24	49	27	12	40	23
Zm00001d045760	189	242	188	18	32	25	15	29	17	13	23	5
Zm00001d045763	182	565	167	50	22	107	6	25	4	3	8	4
Zm00001d045764	1364	1254	1112	1408	1297	1082	45	24	42	16	13	20
Zm00001d045783	1911	2833	2138	2710	2431	2008	140	157	55	68	80	50
Zm00001d045784	5707	5256	5092	3288	3635	3615	386	468	454	298	404	335
Zm00001d045798	1041	907	880	741	701	583	36	43	34	26	24	27
Zm00001d045808	801	928	839	1149	1283	1065	97	122	84	68	67	73
Zm00001d045812	854	739	678	743	654	544	24	28	29	14	8	10
Zm00001d045819	1034	995	706	372	298	324	266	312	268	175	154	205
Zm00001d045825	530	730	417	519	510	515	33	52	42	31	33	32
Zm00001d045837	712	803	565	567	600	477	16	17	23	23	18	18
Zm00001d045887	582	787	555	522	547	540	42	48	41	35	23	38
Zm00001d045889	3968	4956	3404	2657	2431	2343	592	713	575	580	721	477
Zm00001d045893	6851	6921	5755	3992	3406	3412	740	840	800	331	411	386
Zm00001d045894	2381	3322	2097	1228	1160	1039	865	1158	958	376	523	451
Zm00001d045897	1889	1909	1882	2150	2307	1956	157	209	130	120	138	148
Zm00001d045938	495	487	413	672	583	488	14	39	18	25	39	30
Zm00001d045944	1304	1318	1073	798	759	642	16	41	42	13	25	19
Zm00001d045945	785	939	786	117	118	122	111	126	121	22	30	31
Zm00001d045949	54	36	27	246	339	319	2	17	52	17	40	101
Zm00001d045951	368	393	317	76	116	88	51	65	51	24	19	23
Zm00001d045953	1754	1863	1475	1505	1425	1214	12	35	23	11	24	20
Zm00001d045954	756	983	701	699	724	675	28	27	35	34	27	40
Zm00001d045956	273	183	231	488	550	430	7	10	4	7	8	5
Zm00001d045965	2462	1751	2006	1943	1484	1219	165	183	169	202	91	184
Zm00001d045967	1491	1693	1415	1317	1494	1375	78	98	87	106	121	113
Zm00001d045972	1621	1305	1299	237	209	512	9	6	10	2	5	2
Zm00001d046039	1154	1555	1036	1161	1282	971	12	16	7	8	24	11
Zm00001d046047	1002	926	896	1271	1100	895	22	16	19	14	9	14
Zm00001d046097	820	857	642	703	653	454	43	78	46	76	68	71
Zm00001d046112	708	1565	688	105	237	199	109	166	130	21	32	25
Zm00001d046120	921	869	733	993	1003	695	53	70	51	35	36	25
Zm00001d046134	336	347	354	202	187	127	16	17	11	13	7	8
Zm00001d046135	4531	4775	3855	3884	3560	3472	92	129	112	140	123	130
Zm00001d046136	4887	5842	4110	1397	840	771	430	487	417	153	165	131
Zm00001d046166	3604	3732	3085	3904	4015	3407	36	68	69	20	21	25
Zm00001d046168	65	81	64	111	99	147	1	3	7	12	6	19
Zm00001d046183	1168	1049	943	724	598	544	91	114	116	53	78	68
Zm00001d046188	511	399	511	393	217	194	68	59	57	32	32	39
Zm00001d046190	1038	1554	888	1104	1023	947	132	166	89	64	91	73
Zm00001d046194	1740	1554	1470	784	747	639	11	29	13	4	10	14
Zm00001d046218	223	279	159	160	147	143	12	15	15	12	18	22
Zm00001d046221	2172	2908	2256	2743	2656	2209	93	105	73	81	95	79
Zm00001d046231	2061	2326	1953	2493	2673	2695	115	140	124	81	100	96
Zm00001d046234	1836	2232	2448	1745	2951	3310	144	131	95	56	56	51
Zm00001d046236	755	622	617	469	317	266	24	12	14	11	13	5
Zm00001d046242	21	43	19	226	157	122	7	9	6	35	33	39
Zm00001d046249	1577	1558	1283	906	1028	928	7	71	31	4	27	3
Zm00001d046255	1814	2380	1649	1470	1871	1572	181	247	209	124	141	140
Zm00001d046261	1711	1961	1519	59	114	494	16	37	16	4	5	2
Zm00001d046263	364	761	204	192	181	970	42	34	35	44	20	35
Zm00001d046313	671	848	592	460	543	509	38	26	40	9	19	15
Zm00001d046317	2004	2333	1582	865	828	806	158	180	135	112	107	115
Zm00001d046322	2176	1583	1861	1055	959	960	60	72	64	43	31	21
Zm00001d046323	423	706	317	346	377	450	42	98	74	21	44	44
Zm00001d046330	2744	2450	2325	6989	5507	4226	224	290	265	330	324	320
Zm00001d046336	9421	8997	7983	10761	10340	7843	337	418	330	321	481	345
Zm00001d046348	343	371	314	557	523	506	21	38	31	23	52	41
Zm00001d046352	4402	5268	3848	2734	2521	2269	188	236	166	73	115	70
Zm00001d046357	10304	14227	11538	7799	12076	12064	555	780	881	139	203	222
Zm00001d046363	230	248	223	673	666	496	33	55	42	37	50	31
Zm00001d046364	669	819	530	302	204	359	22	16	23	10	6	8
Zm00001d046366	1033	958	885	1006	931	831	28	36	44	25	32	19
Zm00001d046369	1720	2091	1550	1405	1589	1300	24	22	22	9	8	6
Zm00001d046378	2242	1700	1773	2184	2192	2178	91	121	98	93	109	79
Zm00001d046385	1146	1582	1060	530	684	433	22	58	16	6	53	14
Zm00001d046396	443	504	444	432	382	374	14	11	16	5	9	9
Zm00001d046399	1231	1481	1090	883	1071	1229	34	40	34	31	45	28
Zm00001d046400	3368	3548	3084	1794	1982	1913	402	485	479	138	160	179
Zm00001d046404	1078	965	929	436	491	928	166	163	134	61	67	86
Zm00001d046405	559	446	456	449	327	313	39	49	44	26	32	23
Zm00001d046416	84	49	24	145	139	267	3	5	9	7	3	8
Zm00001d046434	1041	1409	1085	328	356	290	15	74	43	3	15	8
Zm00001d046438	473	703	491	417	385	291	7	3	6	8	7	2
Zm00001d046440	307	321	224	746	532	681	19	33	42	41	53	72
Zm00001d046441	588	473	633	406	385	375	43	105	87	26	72	59
Zm00001d046442	312	219	204	234	212	172	4	17	18	5	26	29
Zm00001d046444	5941	6860	4358	1961	1712	1418	539	729	540	354	402	332
Zm00001d046445	2670	3454	2246	1756	1652	1683	118	90	106	112	112	84
Zm00001d046449	51257	52698	42087	35337	30679	26914	2209	2335	2093	2044	2014	1867
Zm00001d046454	1489	2853	1411	1228	1237	1550	88	92	44	101	121	91
Zm00001d046456	2015	1723	1521	2396	2179	1899	200	271	238	177	194	241
Zm00001d046467	1343	2039	974	961	680	869	65	109	63	56	91	42
Zm00001d046468	1335	1900	1163	125	91	62	50	82	26	10	16	7
Zm00001d046472	800	1058	789	1252	900	1148	57	44	47	49	63	49
Zm00001d046476	365	555	300	196	246	207	25	58	27	9	29	9
Zm00001d046483	359	376	292	294	352	272	13	20	21	7	30	10
Zm00001d046485	426	418	358	273	159	117	16	31	11	10	23	12
Zm00001d046488	2909	3534	2731	1998	1239	1337	290	316	289	355	374	337
Zm00001d046492	1646	1673	1837	1595	1714	1634	291	417	355	214	305	293
Zm00001d046500	238	241	200	627	394	404	51	52	56	38	53	47
Zm00001d046506	1731	2169	1594	1407	1367	1307	308	456	306	256	340	232
Zm00001d046508	4163	3191	3567	2083	1667	1577	378	368	403	168	183	203
Zm00001d046509	670	645	550	576	543	593	31	40	34	14	33	26
Zm00001d046513	582	772	544	359	401	377	31	59	56	24	30	42
Zm00001d046530	4408	4586	3104	3128	3087	4022	561	424	666	208	168	263
Zm00001d046531	1889	2608	1761	2477	2319	2029	162	148	160	133	141	145
Zm00001d046533	876	960	737	721	741	583	161	184	152	119	174	131
Zm00001d046534	687	794	566	263	172	200	72	101	94	98	99	96
Zm00001d046538	236	235	209	341	200	155	5	8	3	4	3	5
Zm00001d046539	1344	1557	1354	1750	1669	1334	29	39	27	29	28	29
Zm00001d046549	1773	1828	1485	1576	1340	1244	76	52	46	45	37	24
Zm00001d046552	2328	2974	2173	1305	1309	1504	77	174	80	21	59	19
Zm00001d046553	239	298	194	354	402	380	39	40	36	35	60	44
Zm00001d046554	1694	2242	1541	1126	1289	1144	132	149	101	81	76	94
Zm00001d046561	6234	5933	4933	2871	2566	1792	342	415	420	101	146	117
Zm00001d046568	1028	894	979	1116	1322	1238	139	134	138	99	94	78
Zm00001d046569	3614	4322	3158	2892	2577	2979	167	156	112	94	128	108
Zm00001d046574	733	1650	780	68	197	1401	48	56	31	43	34	41
Zm00001d046579	2532	2897	2635	1916	1822	1701	171	204	173	89	101	92
Zm00001d046581	2107	2784	1832	2339	2117	1802	77	115	74	44	62	29
Zm00001d046583	4911	7108	4325	2488	2371	2077	510	907	402	177	160	114
Zm00001d046586	333	456	323	447	388	467	9	24	14	10	20	21
Zm00001d046587	518	794	457	322	282	273	27	62	55	19	48	19
Zm00001d046590	1201	1399	1045	899	1069	863	110	102	109	52	45	40
Zm00001d046591	7158	7078	5887	5912	5938	6470	768	712	696	380	392	344
Zm00001d046592	1416	1655	1305	1152	1213	1216	153	202	161	85	120	106
Zm00001d046593	13792	12509	11506	17316	16026	11128	1235	1670	1337	559	743	647
Zm00001d046595	869	1050	705	761	758	641	31	25	19	20	19	16
Zm00001d046599	3980	5938	3894	3524	3178	5148	473	547	481	369	377	347
Zm00001d046600	2562	3106	2190	2388	2206	2032	266	364	328	101	116	86
Zm00001d046601	864	1007	638	671	686	688	28	44	36	17	24	14
Zm00001d046602	1551	1842	1325	1584	1624	1689	115	219	141	118	156	137
Zm00001d046613	316	372	249	226	254	228	7	10	16	15	15	15
Zm00001d046616	774	608	662	723	752	731	7	24	27	11	19	15
Zm00001d046624	4101	4281	3679	2516	2967	3207	200	253	178	130	161	154
Zm00001d046625	326	443	269	275	292	311	32	21	26	29	31	14
Zm00001d046626	1395	2793	1469	549	214	268	171	211	164	91	101	78
Zm00001d046628	521	537	489	442	406	427	78	112	101	37	57	64
Zm00001d046629	181	148	150	435	361	307	12	37	16	12	19	25
Zm00001d046630	2194	2572	2134	2664	2819	2289	246	282	238	270	329	273
Zm00001d046654	2937	3247	2567	1987	2215	2027	163	272	254	94	113	123
Zm00001d046655	1001	630	1018	101	75	83	39	33	34	15	15	23
Zm00001d046661	7525	9395	6802	2712	2976	4368	255	266	267	95	113	96
Zm00001d046663	302	438	280	280	243	261	53	6	37	34	8	21
Zm00001d046676	4023	4225	4364	6989	6928	8330	887	906	708	1473	1556	1240
Zm00001d046681	72	78	55	133	97	51	9	7	7	14	25	21
Zm00001d046697	4803	4740	3672	8994	7582	6085	3187	4269	3660	3113	3925	3333
Zm00001d046700	1125	1068	825	457	237	163	305	403	377	191	254	176
Zm00001d046717	1070	1251	801	758	626	484	130	150	103	99	132	79
Zm00001d046718	4848	7469	4024	3975	3873	3283	58	59	45	63	66	37
Zm00001d046719	551	667	457	424	438	402	29	53	31	25	36	10
Zm00001d046728	387	436	341	131	67	43	99	101	81	31	26	18
Zm00001d046740	606	673	467	834	761	826	60	69	53	96	76	84
Zm00001d046742	2205	2071	1834	908	852	882	185	194	199	79	89	85
Zm00001d046759	664	970	688	1277	1069	863	222	183	192	218	205	187
Zm00001d046764	231	188	119	204	209	168	10	6	8	14	16	10
Zm00001d046765	12264	4776	10205	811	842	1022	11	68	16	2	5	4
Zm00001d046766	22	72	28	1086	992	714	26	44	26	68	81	105
Zm00001d046767	51293	56595	44424	18078	23046	28507	262	288	334	79	90	108
Zm00001d046778	4323	6080	3794	146	45	87	276	109	213	24	13	21
Zm00001d046786	13562	11916	14005	26603	24370	14727	1443	1908	1527	673	980	882
Zm00001d046788	453	557	399	542	535	464	44	69	45	28	52	42
Zm00001d046792	783	909	772	553	545	543	66	152	132	63	138	85
Zm00001d046793	5661	3995	5323	1009	662	499	1176	893	809	222	179	145
Zm00001d046810	1209	1540	1170	1055	1154	982	93	87	101	43	48	48
Zm00001d046824	71	73	77	138	188	221	23	3	27	53	5	50
Zm00001d046828	1320	1573	1239	1450	1677	1362	60	155	88	28	52	43
Zm00001d046831	866	1074	813	948	878	776	43	51	22	22	21	16
Zm00001d046836	873	1131	769	449	448	533	37	42	34	35	44	23
Zm00001d046838	11350	15720	9560	9874	9721	7731	990	1088	960	814	939	764
Zm00001d046855	1892	1793	1649	1566	1309	1352	301	352	323	227	268	240
Zm00001d046865	21629	11791	18714	13214	22547	23880	365	408	490	196	219	244
Zm00001d046866	811	940	679	1180	669	688	134	110	161	190	226	197
Zm00001d046882	214	269	182	325	333	266	7	6	7	11	7	9
Zm00001d046889	2182	2872	2342	4975	5060	4486	75	76	90	153	170	174
Zm00001d046890	1238	1788	1082	354	368	268	251	230	178	69	79	77
Zm00001d046900	4578	3762	3772	3513	3709	3789	58	90	61	12	26	6
Zm00001d046909	7953	6813	7327	9611	7585	6112	90	121	111	34	45	45
Zm00001d046915	14002	15649	11623	10472	11951	10933	418	405	427	256	258	238
Zm00001d046916	1347	1295	1303	214	156	124	30	243	49	12	45	32
Zm00001d046919	1058	702	853	1053	988	724	76	81	92	60	68	85
Zm00001d046922	1022	1301	1007	1155	1035	746	202	279	210	181	228	153
Zm00001d046923	181	249	164	724	575	395	93	95	75	92	81	75
Zm00001d046936	924	889	732	1261	1188	940	26	16	19	20	14	11
Zm00001d046937	683	692	863	86	202	381	50	56	47	10	6	14
Zm00001d046939	2644	4052	2187	873	865	2057	26	40	36	30	30	35
Zm00001d046967	374	482	333	436	462	375	22	27	16	11	11	12
Zm00001d046970	255	378	171	342	481	459	9	11	9	10	14	12
Zm00001d046971	1478	1373	1285	2360	2045	1722	44	75	54	35	49	58
Zm00001d046974	560	557	485	712	720	661	10	8	10	2	5	11
Zm00001d046978	730	659	622	477	623	435	24	10	6	11	13	9
Zm00001d047018	106	94	68	99	138	115	19	30	29	13	14	18
Zm00001d047028	1678	1510	1513	1279	1869	2144	162	134	136	97	81	82
Zm00001d047030	2506	2239	2249	1733	1855	1888	193	211	457	65	78	121
Zm00001d047034	2384	2717	2304	3592	3051	2541	128	172	146	61	79	83
Zm00001d047037	190	257	176	97	83	86	24	15	14	10	10	7
Zm00001d047039	743	950	643	584	546	749	15	36	19	17	25	21
Zm00001d047043	331	440	283	412	445	398	3	2	14	6	6	32
Zm00001d047045	2875	2409	2853	633	858	1363	72	45	16	16	7	14
Zm00001d047046	351	512	319	245	237	190	25	23	31	19	30	24
Zm00001d047053	629	895	575	541	332	253	132	105	84	66	57	44
Zm00001d047054	1013	1200	920	645	558	501	114	96	118	79	51	60
Zm00001d047057	736	723	611	608	663	618	13	20	10	5	17	7
Zm00001d047059	841	1146	808	1242	1335	1308	13	16	9	11	21	8
Zm00001d047067	833	1031	755	1307	957	812	77	75	81	142	179	144
Zm00001d047069	170	114	107	648	488	350	9	21	14	14	19	21
Zm00001d047074	1584	1949	1556	1399	1580	1463	32	27	21	21	27	15
Zm00001d047081	675	953	434	589	490	442	29	13	19	9	5	8
Zm00001d047090	3517	1662	2879	22643	32210	18593	361	447	478	380	578	496
